;Referencia;Titular;NIF/CIF;Domicilio social;Localidad;Provincia_x;C. Postal;F. Concesion;F. Caducidad;Susceptible cesion;Susceptible mutualizacion;Obtenido por transferencia;dia_concesion;mes_concesion;año_concesion;Comunidad;Provincia_y;Municipio;Frequencias;Tipo;codigopostalid;lat;lon;brand_sort;score_sort;match_sort;ratio
15411;ALAL-1500111;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;LUBRIN;6875.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
15839;ALAL-1500112;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;CUEVAS DEL ALMANZORA;8073.845;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
16267;ALAL-1500113;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;CUEVAS DEL ALMANZORA;6815.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
16707;ALAL-1500385;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;B53704599;CL RAMON Y CAJAL,11 (PARQUE EMPRESARIAL);ELCHE;ALICANTE/ALACANT;3203;2015-02-09;2025-12-31;True;False;False;3978;332;11;ANDALUCÍA;ALMERÍA;LUBRIN;7040.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;81
16966;ALAL-1500418;LIROSAN COMUNICACIONES SOCIEDAD LIMITADA;B04742409;CL ANTONIO RIPOLL JAVALOYES, 2, ESC 2. 2º 4;ELCHE;ALICANTE/ALACANT;3202;2015-09-10;2025-12-31;True;False;False;3765;314;10;ANDALUCÍA;ALMERÍA;ALMERIA;17.865;GHz;240.0;-2712437310.0;42939811580.0;LIROSAN COMUNICACIONES SOCIEDAD LIMITADA;90;TV LOJA COMUNICACIONES SOCIEDAD LIMITADA;90
17344;ALAL-1500521;AXION INFRAESTRUCTURAS DE TELECOMUNICACIONES S.A.U.;A41999913;AVDA ANDALUCÍA, S/N.;SEVILLA;SEVILLA;41907;2016-04-02;2026-12-31;True;False;False;3925;327;11;ANDALUCÍA;ALMERÍA;ALMERIA;6490.0;MHz;240.0;-2712437310.0;42939811580.0;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;62
17993;ALAL-1600067;UNION DE TELECOMUNICACIONES;B04740916;CALLE PEDRO DE MENA, 31.;ADRA;ALMERÍA;4770;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ADRA;8236.92;MHz;240.0;-2712437310.0;42939811580.0;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;71
18200;ALAL-1600927;AXION INFRAESTRUCTURAS DE TELECOMUNICACIONES S.A.U.;A41999913;AVDA ANDALUCÍA, S/N.;SEVILLA;SEVILLA;41907;2016-05-07;2026-12-31;True;False;False;3890;324;11;ANDALUCÍA;ALMERÍA;ALMERIA;19683.5;MHz;240.0;-2712437310.0;42939811580.0;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;62
18419;ALAL-1601117;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;19095.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
18633;ALAL-1601118;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;B53704599;CL RAMON Y CAJAL,11 (PARQUE EMPRESARIAL);ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;EJIDO (EL);13031.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;81
18847;ALAL-1601119;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;B53704599;CL RAMON Y CAJAL,11 (PARQUE EMPRESARIAL);ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;DALIAS;7010.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;81
19080;ALAL-1603640;SPOTTING BRANDS TECHNOLOGIES, S.L.;B86779584;AV BRUSELAS (DE), 38;ALCOBENDAS;MADRID;28108;;2026-12-31;True;False;True;0;0;0;ANDALUCÍA;ALMERÍA;MOJACAR;27968.5;MHz;1450.0;-3000073260.0;43054277760.0;FREE TECHNOLOGIES-EXCOM SL;94;FREE TECHNOLOGIES-EXCOM, S.L.;61
19269;ALAL-1700160;TELPLAY . SL;B73264129;CALLE JUAN RAMON JIMENEZ, 17;PUERTO LUMBRERAS;MURCIA;30890;;2022-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;PULPI;6830.0;MHz;240.0;-2712437310.0;42939811580.0;TELPLAY . SL;100;TELPLAY SL;100
19489;ALAL-1700191;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2022-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;14599.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
19689;ALAL-1700238;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIU, 11.;MADRID;MADRID;28007;;2022-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;10539.0;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
20119;ALAL-1700355;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2022-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;CUEVAS DEL ALMANZORA;15019.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
20340;ALAL-1700443;AXION INFRAESTRUCTURAS DE TELECOMUNICACIONES S.A.U.;A41999913;AV ANDALUCÍA, S/N. 4º;SEVILLA;SEVILLA;41907;;2022-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;VELEZ-RUBIO;1662.5;MHz;240.0;-2712437310.0;42939811580.0;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;62
20471;ALAL-1700463;SPOTTING BRANDS TECHNOLOGIES, S.L.;B86779584;AV BRUSELAS (DE), 38;ALCOBENDAS;MADRID;28108;;2022-12-31;True;False;True;0;0;0;ANDALUCÍA;ALMERÍA;ROQUETAS DE MAR;18.525;GHz;240.0;-2712437310.0;42939811580.0;FREE TECHNOLOGIES-EXCOM SL;94;FREE TECHNOLOGIES-EXCOM, S.L.;61
20654;ALAL-1700505;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2022-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;EJIDO (EL);17810.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
20880;ALAL-1800003;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;CUEVAS DEL ALMANZORA;14991.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
21088;ALAL-1800004;TELPLAY SL;B73264129;CL ORFEON FERNANDEZ CABALLERO, 34. BAJOº;PUERTO LUMBRERAS-PUERTO LUMBRERAS;MURCIA;30890;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;CUEVAS DEL ALMANZORA;18250.0;MHz;240.0;-2712437310.0;42939811580.0;TELPLAY . SL;100;TELPLAY SL;100
21327;ALAL-1800014;SPOTTING BRANDS TECHNOLOGIES, S.L.;B86779584;AV BRUSELAS (DE), 38;ALCOBENDAS;MADRID;28108;2018-06-03;2023-12-31;True;False;True;2037;170;6;ANDALUCÍA;ALMERÍA;CANTORIA;19617.5;MHz;240.0;-2712437310.0;42939811580.0;FREE TECHNOLOGIES-EXCOM SL;94;FREE TECHNOLOGIES-EXCOM, S.L.;61
21510;ALAL-1800031;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;EJIDO (EL);38052.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
21730;ALAL-1800079;TELPLAY SL;B73264129;CL ORFEON FERNANDEZ CABALLERO, 34. BAJOº;PUERTO LUMBRERAS-PUERTO LUMBRERAS;MURCIA;30890;2018-09-05;2023-12-31;True;False;False;1943;162;5;ANDALUCÍA;ALMERÍA;ARBOLEAS;18277.5;MHz;240.0;-2712437310.0;42939811580.0;TELPLAY . SL;100;TELPLAY SL;100
22181;ALAL-1800089;WIMACON COMUNICACIONES SL;B04750964;CL PERU, 5. 1º 6;ALCANTARILLA;MURCIA;30820;2018-09-05;2023-12-31;True;False;False;1943;162;5;ANDALUCÍA;ALMERÍA;NIJAR;18250.0;MHz;1450.0;-3000073260.0;43054277760.0;TRIUNFO TELECOMUNICACIONES S.L.;95;TRIUNFO TELECOMUNICACIONES SL;63
22364;ALAL-1800159;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;37061.5;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
22578;ALAL-1800166;RETEVISION I, SAU;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;22074.5;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;88
22825;ALAL-1800183;SPOTTING BRANDS TECHNOLOGIES, S.L.;B86779584;AV BRUSELAS (DE), 38;ALCOBENDAS;MADRID;28108;;2023-12-31;True;False;True;0;0;0;ANDALUCÍA;ALMERÍA;PULPI;28360.5;MHz;240.0;-2712437310.0;42939811580.0;FREE TECHNOLOGIES-EXCOM SL;94;FREE TECHNOLOGIES-EXCOM, S.L.;61
23039;ALAL-1800184;SPOTTING BRANDS TECHNOLOGIES, S.L.;B86779584;AV BRUSELAS (DE), 38;ALCOBENDAS;MADRID;28108;;2023-12-31;True;False;True;0;0;0;ANDALUCÍA;ALMERÍA;GARRUCHA;28360.5;MHz;240.0;-2712437310.0;42939811580.0;FREE TECHNOLOGIES-EXCOM SL;94;FREE TECHNOLOGIES-EXCOM, S.L.;61
23251;ALAL-1800199;WIMACON COMUNICACIONES SL;B04750964;CL PERU, 5. 1º 6;ALCANTARILLA;MURCIA;30820;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;19315.0;MHz;240.0;-2712437310.0;42939811580.0;TRIUNFO TELECOMUNICACIONES S.L.;95;TRIUNFO TELECOMUNICACIONES SL;63
23473;ALAL-1800310;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2023-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;37128.0;MHz;240.0;-2712437310.0;42939811580.0;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
23649;ALAL-1900072;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO 1. PARQUE EMPRESARIAL LA FINCA, 5. 0º;MADRID;MADRID;28223;2019-06-03;2024-12-31;False;False;False;2038;170;6;ANDALUCÍA;ALMERÍA;CARBONERAS;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
24505;ALAL-1900077;ORANGE ESPAGNE, SAU;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;2019-06-03;2024-12-31;False;False;False;2038;170;6;ANDALUCÍA;ALMERÍA;SORBAS;75750.0;MHz;1160.0;-2565400370.0;43051196530.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;97
24719;ALAL-1900138;ORANGE ESPAGNE SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;BALANEGRA;85750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;100
25040;ALAL-1900636;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;MOJACAR;75000.0;MHz;1450.0;-3000073260.0;43054277760.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
25292;ALAL-2000003;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2025-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ROQUETAS DE MAR;37268.0;MHz;240.0;-2712437310.0;42939811580.0;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
25468;ALAL-2000004;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ROQUETAS DE MAR;75500.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
25896;ALAL-2000020;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALBOLODUY;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
27287;ALAL-2000028;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;GARRUCHA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
27539;ALAL-2000045;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2025-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ROQUETAS DE MAR;37268.0;MHz;240.0;-2712437310.0;42939811580.0;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
27716;ALAL-2000071;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2020-11-05;2025-12-31;True;False;False;1882;157;5;ANDALUCÍA;ALMERÍA;MOJONERA (LA);37611.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
27930;ALAL-2000087;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2020-11-05;2025-12-31;True;False;False;1882;157;5;ANDALUCÍA;ALMERÍA;MOJONERA (LA);37933.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
28143;ALAL-2000159;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;NIJAR;75750.0;MHz;1450.0;-3000073260.0;43054277760.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
28356;ALAL-2000160;RETEVISION I, S.A.UNIP.;A62275680;CL JUAN ESPLANDIU, 11-13;MADRID;MADRID;28007;2020-09-06;2025-12-31;True;False;False;1942;162;5;ANDALUCÍA;ALMERÍA;CUEVAS DEL ALMANZORA;14949.0;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;86
28570;ALAL-2000207;RETEVISION I, S.A.UNIP.;A62275680;CL JUAN ESPLANDIU, 11-13;MADRID;MADRID;28007;2020-12-06;2025-12-31;True;False;False;1851;154;5;ANDALUCÍA;ALMERÍA;ADRA;14935.0;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;86
28785;ALAL-2000285;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;GARRUCHA;75500.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
29005;ALAL-2000287;ACACIO SERVICIOS TELEMATICOS SOCIEDAD LIMITADA;B19509827;AVDA EL FLORIO POLIGONO EL FLORIO, 64;GRANADA;GRANADA;18015;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;MOJACAR;75750.0;MHz;1450.0;-3000073260.0;43054277760.0;BLEND TELECOM SOCIEDAD LIMITADA;100;BLEND TELECOM, SOCIEDAD LIMITADA;65
29213;ALAL-2000302;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1;POZUELO DE ALARCÓN;MADRID;28223;2020-10-08;2025-12-31;False;False;False;1910;159;5;ANDALUCÍA;ALMERÍA;ADRA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
29427;ALAL-2000311;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;2020-10-08;2025-12-31;False;False;False;1910;159;5;ANDALUCÍA;ALMERÍA;LUCAINENA DE LAS TORRES;75625.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
29641;ALAL-2000427;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ZURGENA;75750.0;MHz;1450.0;-3000073260.0;43054277760.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
29855;ALAL-2000445;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALCUDIA DE MONTEAGUD;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
30068;ALAL-2000539;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;23170.0;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
30283;ALAL-2000596;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;EJIDO (EL);85500.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
30497;ALAL-2100024;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;EJIDO (EL);75500.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
30711;ALAL-2100042;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;VELEZ-BLANCO;85750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
30926;ALAL-2100045;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;EJIDO (EL);37611.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
31139;ALAL-2100063;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;2021-03-02;2026-12-31;False;False;False;2130;178;6;ANDALUCÍA;ALMERÍA;EJIDO (EL);75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
31353;ALAL-2100168;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-09-03;2026-12-31;False;False;False;1945;162;5;ANDALUCÍA;ALMERÍA;ARBOLEAS;85750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
32531;ALAL-2100185;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-11-03;2026-12-31;True;False;False;1884;157;5;ANDALUCÍA;ALMERÍA;ALMERIA;37737.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
32744;ALAL-2100276;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
32958;ALAL-2100277;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
33172;ALAL-2100278;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;NACIMIENTO;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
33386;ALAL-2100279;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ARMUÑA DE ALMANZORA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
33600;ALAL-2100280;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALBOX;75750.0;MHz;1450.0;-3000073260.0;43054277760.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
33814;ALAL-2100281;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;SUFLI;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
34058;ALAL-2100357;LIROSAN COMUNICACIONES S.L.;B04742409;CALLE CAMINO DE LA GOLETA, 2.;ALMERIA;ALMERÍA;4007;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;22190.0;MHz;240.0;-2712437310.0;42939811580.0;TRIUNFO TELECOMUNICACIONES S.L.;95;TRIUNFO TELECOMUNICACIONES SL;62
34242;ALAL-2100360;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ABLA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
36074;ALAL-2100367;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;2021-04-05;2026-12-31;True;False;False;2096;175;6;ANDALUCÍA;ALMERÍA;ALMERIA;19425.0;MHz;240.0;-2712437310.0;42939811580.0;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
36275;ALAL-2100422;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;ANDALUCÍA;ALMERÍA;HUERCAL DE ALMERIA;75750.0;MHz;240.0;-2712437310.0;42939811580.0;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
36490;ALAL-2100484;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;ANDALUCÍA;ALMERÍA;ALMERIA;38094.0;MHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
